Column	key	total_citesOrg	URL_Citaciones	Actualizaciones	Incremento_Actualizacion	Cambios_Datos	Indexacion_MesAnterior	IPT	numberOfRecords	nombrecorto	type	organization	title	DOI_URL	created	year	month	day	modified	year-mod	month-mod	day-mod	version	NombreCorto_Org	Logo	typeOrg	publishingOrganizationKey	URLSocio
497	4d456575-b001-4c60-b583-3dbf2520562a	194	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ad3f9c5f-5021-45a3-a7c4-3e64895f6f79		0.0	1	86.0	sib	86.0	uptc_riosaza-gameza	Registros biologicos	Universidad Pedagógica y Tecnológica de Colombia	Peces y macroinvertebrados del río Saza-Gámeza, cuenca alta del río Chicamocha, macrocuenca del Magdalena-Cauca, Boyacá, Colombia	http://doi.org/10.15472/2hnazs	2021-12-16	2021	12	16	2021-12-16	2021	12	16		UPTC	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-uptc.png	Academia	ad3f9c5f-5021-45a3-a7c4-3e64895f6f79	http://www.gbif.org/publisher/ad3f9c5f-5021-45a3-a7c4-3e64895f6f79
498	14845aef-0bd0-4634-bd77-574302b7eb8c	2	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=112087f6-a6c0-4cee-8441-387f900d34f9		0.0	1	35.0	sib	35.0	udes_cyptococcus_santander	Registros biologicos	Universidad de Santander - UDES	Presencia de Cryptococcus neoformans y Cryptococcus gattii en muestras ambientales de Bucaramanga y Cúcuta	http://doi.org/10.15472/7g78lw	2021-12-15	2021	12	15	2022-07-08	2022	07	08	1.3	udes	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-udes.png	Academia	112087f6-a6c0-4cee-8441-387f900d34f9	http://www.gbif.org/publisher/112087f6-a6c0-4cee-8441-387f900d34f9
499	c2484bf0-a0c8-487f-b23e-cce34d89945e	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	24.0	iavh	24.0	escarabajos_corralitos_2021	Registros biologicos	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Escarabajos coprófagos (Scarabaeidae: Scarabaeinae) en un bosque seco tropical del municipio de Pulí-Cundinamarca, Finca Corralitos	http://doi.org/10.15472/ciutqq	2021-12-15	2021	12	15	2021-12-15	2021	12	15		IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
500	9252da9a-0dec-4c23-812f-7a3765f59678	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	742.0	iavh	742.0	rrbb_entomo_sanandres_2021	Registros biologicos	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Entomofauna de San Andrés y Providencia - Expedición Sea Flower Plus 2021	http://doi.org/10.15472/5rscqd	2021-12-15	2021	12	15	2021-12-16	2021	12	16	1.1	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
501	67e231cc-faa7-433c-9b7a-e3f56bba5e3b	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862			1		iavh		le_entomo_sanandres_2021	Listas de especies	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Entomofauna de San Andrés y Providencia recopilada a partir de literatura - Expedición Sea Flower Plus 2021	http://doi.org/10.15472/2oqk4i	2021-12-15	2021	12	15	2021-12-16	2021	12	16	1.1	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
502	f8bac062-270f-4435-aefd-dff9a00d09ff	2	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=112087f6-a6c0-4cee-8441-387f900d34f9		0.0	1	2.0	sib	2.0	udes_puentes_vehiculares	Registros biologicos	Universidad de Santander - UDES	Organismos colonizadores causantes del biodeterioro en los puentes vehiculares construidos en concreto reforzado presentes en la ciudad de Bucaramanga	http://doi.org/10.15472/uwmxap	2021-12-14	2021	12	14	2022-07-08	2022	07	08	1.3	udes	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-udes.png	Academia	112087f6-a6c0-4cee-8441-387f900d34f9	http://www.gbif.org/publisher/112087f6-a6c0-4cee-8441-387f900d34f9
503	59c36a19-7aed-4961-9ff9-b2dc787c2e45	3	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e62a5313-e771-4c81-b6d1-cba6e4085635		0.0	1	160.0	sib	160.0	aures_hidrobiologicos	Registros biologicos	Aures Bajo	Monitoreo hidrobiológico en el Río Aures para el tramo de influencia de la central Aures Bajo	http://doi.org/10.15472/wmdxqz	2021-12-14	2021	12	14	2022-08-11	2022	08	11	1.4	AURES	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-aures.png	Empresas	e62a5313-e771-4c81-b6d1-cba6e4085635	http://www.gbif.org/publisher/e62a5313-e771-4c81-b6d1-cba6e4085635
504	195948dc-5242-4d63-a844-5373dff482f9	14	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=57c6cd7f-e50f-441e-849a-3d2e1912cb92		0.0	1	5.0	sib	5.0	eafit_mejoramiento-oleaginosas	Registros biologicos	Universidad EAFIT	Estudio de Sacha Inchi (Plukenetia volubilis) en 5 municipios del departamento de Antioquia	http://doi.org/10.15472/zy45rd	2021-12-14	2021	12	14	2021-12-15	2021	12	15	1.1	EAFIT 	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-eafit.png	Academia	57c6cd7f-e50f-441e-849a-3d2e1912cb92	http://www.gbif.org/publisher/57c6cd7f-e50f-441e-849a-3d2e1912cb92
505	05f4d2a6-5159-4395-bf6d-a4910f4edeca	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	3709.0	iavh	3709.0	mamiferos_anh_2021	Eventos de muestreo	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Línea base general de mamíferos para el valle medio del Magdalena - VMM	http://doi.org/10.15472/mdbw96	2021-12-14	2021	12	14	2022-08-02	2022	08	02	1.5	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
506	ffc3e595-60dc-4aac-91d0-ad8b38c9a941	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	158.0	iavh	158.0	rrbb_plantae180ma_cali_2021	Eventos de muestreo	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Registros biológicos de siembras implementadas en el área de influencia del Jardín Botánico de Cali, Valle del Cauca	http://doi.org/10.15472/xlcnpl	2021-12-13	2021	12	13	2021-12-13	2021	12	13		IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
507	7de008fe-cca8-45d3-b1a5-9023a3fa7162	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	178.0	iavh	178.0	rrbb_plantae180ma_nortetolima_2021	Eventos de muestreo	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Plantaciones con fines de restauración ecológica del Bosque Seco Tropical en Honda y Armero-Guayabal, Tolima, realizadas por Coreducación	http://doi.org/10.15472/fwrp2y	2021-12-13	2021	12	13	2021-12-13	2021	12	13		IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
508	3d40de28-5fc9-495a-86ad-33941c024ba3	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	399.0	iavh	399.0	rrbb_plantae_quindio_2021	Eventos de muestreo	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Plantas nativas de interés para la restauración ecológica en el departamento del Quindío	http://doi.org/10.15472/2bro2i	2021-12-13	2021	12	13	2021-12-13	2021	12	13		IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
509	372cab18-3df1-4e84-b99f-a47b03137a1a	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a			1		iiap		mamiferoscienagacanonegroiiap2021	Listas de especies	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterización de la mastofauna asociada a la ciénega Caño Negro, Medio Baudó, Chocó. 2021	http://doi.org/10.15472/h5vftm	2021-12-11	2021	12	11	2021-12-11	2021	12	11		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
510	cf8ba399-e93a-455e-9ed4-6fbb849e549d	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	89.0	iiap	89.0	macroinvertebradoscienagacanonegroiiap2021	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Macroinvertebrados asociados a la ciénega Caño Negro, Medio Baudó, Chocó. 2021	http://doi.org/10.15472/mf0si8	2021-12-11	2021	12	11	2021-12-11	2021	12	11		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
511	27343563-43b6-4bbd-b449-c10ba812fda2	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	241.0	iiap	241.0	avescienagacanonegroiiap2021	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Avifauna asociada a la ciénega Caño Negro, Medio Baudó, Chocó. 2021	http://doi.org/10.15472/u4lsug	2021-12-11	2021	12	11	2021-12-11	2021	12	11		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
512	2ee84c7f-e671-4d6b-81a5-c661dc14bcfb	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	55.0	iiap	55.0	pecescienagacanonegroiiap2021	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Ictiofauna presente en la ciénega Caño Negro, Medio Baudó, Chocó. 2021	http://doi.org/10.15472/mpinlq	2021-12-11	2021	12	11	2021-12-11	2021	12	11		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
513	d9bdb14b-ca90-413e-a8a4-d30fcba7a8ac	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	9245.0	iavh	9245.0	hormigas_anh_2021	Eventos de muestreo	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Línea base general de hormigas para el valle medio del Magdalena - VMM	http://doi.org/10.15472/gipcgs	2021-12-10	2021	12	10	2022-07-19	2022	07	19	1.2	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
514	e5eac53b-292f-40f2-bcd6-1da494207033	203	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=04ce62dd-30ec-4d98-8b30-b09cafc3ac38		0.0	1	780.0	sib	780.0	isagen_camaras-trampa	Registros biologicos	ISAGEN S.A. E.S.P.	Mamíferos medianos y grandes de la Central Hidroeléctrica San Carlos (Antioquia), en el primer semestre del año 2021	http://doi.org/10.15472/stzvkd	2021-12-10	2021	12	10	2022-08-10	2022	08	10	1.1	Isagen	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-isagen.png	Empresas	04ce62dd-30ec-4d98-8b30-b09cafc3ac38	http://www.gbif.org/publisher/04ce62dd-30ec-4d98-8b30-b09cafc3ac38
515	b7a3d274-a137-4695-8e16-37e374160118	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	969.0	iavh	969.0	sonidos-ultra_anh_2021	Eventos de muestreo	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Línea base general derivada de sonidos unidireccionales (ultrasonido) para el valle medio del Magdalena - VMM	http://doi.org/10.15472/ieqtt8	2021-12-10	2021	12	10	2022-08-08	2022	08	08	1.2	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
516	11b05f56-3f42-49e3-950a-5defb7f3e367	7	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=bad9baef-be05-4410-83c8-31060a9bafb7		0.0	1	143.0	sib	143.0	amva_arpecn	Registros biologicos	Área Metropolitana del Valle de Aburrá	Registros de fauna asociados al estudio de actualización del plan de manejo para el Área de Recreación Parque Ecológico Cerro Nutibara	http://doi.org/10.15472/qnxprx	2021-12-10	2021	12	10	2021-12-10	2021	12	10		amva	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-amva.png	Autoridades Ambientales	bad9baef-be05-4410-83c8-31060a9bafb7	http://www.gbif.org/publisher/bad9baef-be05-4410-83c8-31060a9bafb7
517	dd5b188d-9520-48a6-a194-6705f0c32481	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	79.0	iiap	79.0	aracnidoscienagacanonegroiiap2021	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterización de la artropofauna (Arachnida) asociada a la ciénega Caño Negro, Medio Baudó, Chocó. 2021	http://doi.org/10.15472/ssep5o	2021-12-10	2021	12	10	2021-12-10	2021	12	10		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
518	03858853-6f04-4aa2-8d33-6d59d4a921ea	31	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=47844d46-753c-44c5-8a1d-b50fa69f7ddc		0.0	1	244.0	sib	244.0	ccv_mamiferos_2021	Registros biologicos	Corporación Cuenca Verde	Mamíferos pequeños asociados a las cuencas abastecedoras del embalse La Fe en el departamento de Antioquia	http://doi.org/10.15472/flbyu7	2021-12-10	2021	12	10	2022-05-06	2022	05	06	1.3	CCV	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-cuencaverde.png	ONG	47844d46-753c-44c5-8a1d-b50fa69f7ddc	http://www.gbif.org/publisher/47844d46-753c-44c5-8a1d-b50fa69f7ddc
519	46bb4b35-e76b-4796-910d-a6db24b63bb3	81	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=450bdfce-76f7-483e-b4c4-cab6a3daebba		0.0	1	141.0	sib	141.0	mas_bosques_hongos	Registros biologicos	Universidad CES	Biodiversidad de ecosistemas estratégicos Más Bosques - Hongos	http://doi.org/10.15472/hyrgzx	2021-12-09	2021	12	09	2021-12-14	2021	12	14	1.2	CES	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-ces.png	Academia	450bdfce-76f7-483e-b4c4-cab6a3daebba	http://www.gbif.org/publisher/450bdfce-76f7-483e-b4c4-cab6a3daebba
520	936fc8d7-5cd3-460e-98a4-c29c55cd3d02	24	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=6e051633-cbf0-4729-be54-f7be1e078c97		0.0	1	600.0	sib	600.0	corpochivor_linea-base_peces	Registros biologicos	Corpochivor - Corporación Autónoma Regional de Chivor	Especies de peces registradas en las sub-cuencas hidrográficas de la jurisdicción de Corpochivor (Boyacá-Colombia)	http://doi.org/10.15472/z0qxnk	2021-12-09	2021	12	09	2021-12-09	2021	12	09	2.2	Corpochivor	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-corpochivor.png	Autoridades Ambientales	6e051633-cbf0-4729-be54-f7be1e078c97	http://www.gbif.org/publisher/6e051633-cbf0-4729-be54-f7be1e078c97
521	7e4d62f9-af91-4656-a4a8-5bbc53ad4460	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3		0.0	1	33641.0	parquesnacionales	33641.0	yariguies	Eventos de muestreo	Parques Nacionales Naturales de Colombia	Monitoreo de supervivencia y estado fitosanitario de la vegetación en el Parque Nacional Natural Serranía de Los Yariguíes para el periodo 2017 a 2019	http://doi.org/10.15472/34vv8t	2021-12-07	2021	12	07	2021-12-07	2021	12	07		PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
522	b2fb610d-a9e8-4b84-9a39-757bbf562d2b	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	3772.0	iavh	3772.0	mariposas_anh_2021	Eventos de muestreo	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Línea base general de mariposas para el valle medio del Magdalena - VMM	http://doi.org/10.15472/jbtcoa	2021-12-07	2021	12	07	2022-07-27	2022	07	27	1.2	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
523	a36fc1d5-3410-4e99-b90b-87645a4a0d36	194	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ad3f9c5f-5021-45a3-a7c4-3e64895f6f79		0.0	1	196.0	sib	196.0	uptc_dieta-trucha	Registros biologicos	Universidad Pedagógica y Tecnológica de Colombia	Grupos de comunidades hidrobiológicas en ecosistemas con presencia de Procambarus clarkii	http://doi.org/10.15472/jrbun0	2021-12-06	2021	12	06	2021-12-06	2021	12	06	1.1	UPTC	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-uptc.png	Academia	ad3f9c5f-5021-45a3-a7c4-3e64895f6f79	http://www.gbif.org/publisher/ad3f9c5f-5021-45a3-a7c4-3e64895f6f79
524	80de0182-1bce-439a-856a-b5aff2c6def5	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	78.0	iavh	78.0	miramar_180ma_2021	Eventos de muestreo	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Plantaciones realizadas con fines de restauración en Dibulla, La Guajira, en el marco del proyecto 180 millones de árboles	http://doi.org/10.15472/1nwwfx	2021-12-06	2021	12	06	2021-12-06	2021	12	06		IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
525	b33524f0-08f1-4b45-b239-dd320fbc255b	203	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=04ce62dd-30ec-4d98-8b30-b09cafc3ac38		0.0	1	4066.0	sib	4066.0	isagen_sogamoso_sistemas-productivos	Registros biologicos	ISAGEN S.A. E.S.P.	Proyecto fauna y sistemas productivos en el área de influencia de la Central Hidroeléctrica Sogamoso - Santander	http://doi.org/10.15472/crneil	2021-12-06	2021	12	06	2022-08-10	2022	08	10	1.2	Isagen	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-isagen.png	Empresas	04ce62dd-30ec-4d98-8b30-b09cafc3ac38	http://www.gbif.org/publisher/04ce62dd-30ec-4d98-8b30-b09cafc3ac38
526	e19d9005-0f3c-4c21-8cfe-f5544398fc66	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	556.0	iavh	556.0	exp_chapman_barbacoas_2021	Registros biologicos	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Expedición ornitológica en el municipio de Barbacoas (Nariño) - BIO Alas, cantos y colores	http://doi.org/10.15472/sj0ot8	2021-12-03	2021	12	03	2021-12-03	2021	12	03		IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
